frame,alpha_mean,alpha_max,disagreement_mean,temporal_risk_mean,BasicVSR_psnr,BasicVSR_ssim,BasicVSR_sharp,VSRGAN_psnr,VSRGAN_ssim,VSRGAN_sharp,RGB-Hybrid_psnr,RGB-Hybrid_ssim,RGB-Hybrid_sharp,FUGR-no-temporal_psnr,FUGR-no-temporal_ssim,FUGR-no-temporal_sharp,FUGR-temporal_psnr,FUGR-temporal_ssim,FUGR-temporal_sharp
00000072.png,0.01655735820531845,0.1438537985086441,0.02953376993536949,0.019157418981194496,27.36308416355898,0.7671045660972595,0.0017200489528477192,24.701587481042566,0.6898604432741801,0.00547247426584363,27.36598877941846,0.7671640515327454,0.0017229835502803326,27.37130920684933,0.7672997315724691,0.0017455198103561997,27.367799497679187,0.767220695813497,0.0017368127591907978
00000073.png,0.016583722084760666,0.15119199454784393,0.027538524940609932,0.020038148388266563,27.362761028019314,0.759174128373464,0.0017153143417090178,25.011776776444286,0.6698359251022339,0.006032089702785015,27.367440988870506,0.7592440446217855,0.0017223384929820895,27.370551624505985,0.7593652009963989,0.0017463814001530409,27.368128524498413,0.7593085169792175,0.0017347161192446947
00000074.png,0.016516204923391342,0.14878907799720764,0.027687812224030495,0.02021661587059498,27.4450524213627,0.7608407338460287,0.0016589673468843102,25.013436345993995,0.6707331935564677,0.00595973851159215,27.449392537827606,0.7608961860338846,0.0016656122170388699,27.4549191751103,0.7610355814297994,0.0016889217076823115,27.450557512518728,0.76097039381663,0.0016781523590907454
00000075.png,0.016278577968478203,0.14964887499809265,0.028716107830405235,0.019937993958592415,27.408640336254912,0.7615396777788798,0.0016822430770844221,24.781102933651002,0.6752179662386576,0.005919640883803368,27.411161917790288,0.7615761558214823,0.0016885902732610703,27.416420872551765,0.7616795102755228,0.0017130726482719183,27.41332543461859,0.7616424163182577,0.0017027499852702022
00000076.png,0.01650744304060936,0.1476355940103531,0.02880588173866272,0.01987014338374138,27.340783727430352,0.7642404039700826,0.0017110827611759305,24.758563541261978,0.680213193098704,0.005745721515268087,27.34354209340576,0.7643000682195028,0.0017160131828859448,27.34816980594921,0.7644030054410299,0.001735619269311428,27.3457418714418,0.7643661499023438,0.00172912678681314
00000077.png,0.016864996403455734,0.1495276838541031,0.028593186289072037,0.019710181280970573,27.2472798649625,0.7683332363764445,0.001741974614560604,24.76407711658623,0.6875801483790079,0.005692286416888237,27.250532142985705,0.768417219320933,0.0017452358733862638,27.256065536151205,0.7685393889745077,0.0017674460541456938,27.252530872224973,0.7684709827105204,0.0017586059402674437
00000078.png,0.016656355932354927,0.1478816270828247,0.0288173146545887,0.01960582658648491,27.24161405609326,0.773657480875651,0.0017626355402171612,24.713354314242757,0.6916837692260742,0.0057859341613948345,27.245237166520976,0.7737307945887247,0.0017660618759691715,27.2519312105669,0.7738518913586935,0.0017879247898235917,27.247473806321814,0.7737903992335001,0.001779409241862595
00000079.png,0.01655581407248974,0.14490456879138947,0.029638241976499557,0.019678814336657524,27.257371209061173,0.7793327569961548,0.0017840268556028605,24.624468852904204,0.6995733976364136,0.005768681410700083,27.260086501903338,0.7794171571731567,0.001787313842214644,27.266419544757735,0.7795524001121521,0.001810284797102213,27.26282449109965,0.7794772585233053,0.0018017895054072142
00000080.png,0.016709458082914352,0.1471192091703415,0.029036665335297585,0.019393907859921455,27.158393481638804,0.7816041707992554,0.0018191089620813727,24.593184052010603,0.7012601097424825,0.005823011510074139,27.15929473386295,0.7816407084465027,0.0018229439156129956,27.16261197493663,0.7817046046257019,0.0018459917046129704,27.161763424645635,0.781697948773702,0.001836739364080131
00000081.png,0.01695888862013817,0.1407395303249359,0.02888282760977745,0.019396357238292694,27.235829351792194,0.7866747776667277,0.0017798158805817366,24.646483038052338,0.7079731225967407,0.00583664933219552,27.23705776959489,0.7867182493209839,0.0017846726113930345,27.23962596668171,0.7867688337961832,0.0018116270657628775,27.23952769730492,0.7867741386095682,0.001799307530745864
00000082.png,0.01725439354777336,0.13627396523952484,0.028849482536315918,0.019640320912003517,27.07113586088515,0.7831830581029257,0.0018248141277581453,24.59819064973423,0.7085577448209127,0.005666698329150677,27.072865581098334,0.7832384705543518,0.0018286114791408181,27.076329152736687,0.7833078503608704,0.0018512338865548372,27.07520697888068,0.7832872867584229,0.0018421023851260543
00000083.png,0.017161667346954346,0.13590902090072632,0.02852208912372589,0.019934361800551414,27.134048301686093,0.7806027134259542,0.0018236524192616343,24.666281631117457,0.7053984006245931,0.005602971650660038,27.13622080870227,0.7806735038757324,0.0018251384608447552,27.140847835789152,0.7807549238204956,0.0018433751538395882,27.138852223110558,0.780726949373881,0.00183851586189121
00000084.png,0.017590617761015892,0.14080585539340973,0.028963930904865265,0.020066509023308754,26.894127187659002,0.7678972482681274,0.001848889165557921,24.515738949811443,0.6924263040224711,0.0055858297273516655,26.896832397310302,0.7679517467816671,0.0018492190865799785,26.90262497378747,0.7680364648501078,0.001865250407718122,26.899535826699772,0.7680106163024902,0.0018630530685186386
00000085.png,0.017634285613894463,0.13849197328090668,0.028737235814332962,0.020529305562376976,26.73329087580839,0.762259860833486,0.0018828072352334857,24.404868312306146,0.6851084033648173,0.005865722894668579,26.735949684659044,0.7623018423716227,0.0018843901343643665,26.7413700743342,0.7623792092005411,0.0018993348348885775,26.738713672329666,0.7623741825421652,0.0018970959354192019
00000086.png,0.017612634226679802,0.1339360475540161,0.02961273491382599,0.020977145060896873,26.478645562755638,0.7498232920964559,0.001948047778569162,24.138694754014438,0.6721574862798055,0.006051187869161367,26.480423982237326,0.7498549024264017,0.0019478611648082733,26.484812006116076,0.7499215801556905,0.0019623355474323034,26.48328374727442,0.749924381573995,0.0019611837342381477
00000087.png,0.017649168148636818,0.13570678234100342,0.03005688637495041,0.021366547793149948,26.502573527540626,0.7501827677090963,0.001996796578168869,24.145279793974133,0.6720727483431498,0.00632420415058732,26.50573962459998,0.7502642075220743,0.0019971695728600025,26.512394003215466,0.7503709395726522,0.0020120732951909304,26.508297063481734,0.7503179510434469,0.002010519616305828
00000088.png,0.01766754314303398,0.13797883689403534,0.030196744948625565,0.021776627749204636,26.73022932710641,0.7640025417009989,0.0020664003677666187,24.278660886023154,0.6880393226941427,0.006303336471319199,26.734068279087666,0.7640949487686157,0.002066391985863447,26.74141448084256,0.7642142573992411,0.002082016784697771,26.736755228802732,0.7641491492589315,0.002079475438222289
00000089.png,0.017568962648510933,0.13409630954265594,0.030205249786376953,0.021906593814492226,26.852080346950174,0.7788804769515991,0.0021529614459723234,24.383511503512402,0.7053367892901102,0.006487405393272638,26.857336307073076,0.7790167927742004,0.002154433401301503,26.866864110528248,0.779190182685852,0.0021733411122113466,26.859778738181944,0.7790611783663431,0.002168915932998061
00000090.png,0.01709744706749916,0.1427522450685501,0.030887002125382423,0.021766426041722298,26.98445957475082,0.7857110699017843,0.002150064567103982,24.37724135466455,0.7110455433527628,0.0066903443075716496,26.989311564931853,0.7858556111653646,0.0021528354845941067,26.99802063646457,0.7860181132952372,0.0021745653357356787,26.99181521546912,0.7858890891075134,0.002168259583413601
00000091.png,0.016943342983722687,0.1366969794034958,0.03139664605259895,0.02131497487425804,27.077022920854006,0.7864846984545389,0.0021648204419761896,24.321551743417572,0.7085569103558859,0.00690579554066062,27.080027261349,0.7865859468777975,0.0021698910277336836,27.085942935794833,0.7866875926653544,0.002196194138377905,27.082487186650575,0.7866239349047343,0.002185795223340392
00000092.png,0.01706535741686821,0.14123114943504333,0.03137584403157234,0.020894572138786316,27.131031702485085,0.7869380911191305,0.002131470013409853,24.36861142895671,0.7094491918881735,0.0065113636665046215,27.13337332318323,0.78702312707901,0.002133695175871253,27.137100995105513,0.7870798905690511,0.0021562459878623486,27.13576352736151,0.7870581348737081,0.0021505476906895638
00000093.png,0.01722370833158493,0.1430796980857849,0.030284054577350616,0.020502956584095955,27.189667405060174,0.7863680720329285,0.002068690489977598,24.5506236883624,0.7103577852249146,0.006355421617627144,27.193143570814975,0.7864592472712199,0.002071439055725932,27.197909116083938,0.7865364750226339,0.0020916603971272707,27.194595820276078,0.7864909966786703,0.002086970489472151
00000094.png,0.017233142629265785,0.13398166000843048,0.029260937124490738,0.0205311868339777,27.24527497064453,0.7863322099049886,0.002062989166006446,24.678864664543113,0.7114068865776062,0.006375698372721672,27.249102665383653,0.7864262859026591,0.0020680672023445368,27.25427903750766,0.7864973545074463,0.0020933400373905897,27.250574556755645,0.786452074845632,0.0020832656882703304
00000095.png,0.01736244559288025,0.13999043405056,0.028520680963993073,0.020219922065734863,27.551637021297452,0.7859791318575541,0.0019829594530165195,24.90428115029397,0.7109346588452657,0.005618904251605272,27.553150075160787,0.7860191861788431,0.001981558045372367,27.556752389354273,0.7860480149586996,0.001994933234527707,27.55534980650678,0.7860600153605143,0.0019960764329880476
00000096.png,0.01741017960011959,0.13528873026371002,0.02788015827536583,0.01923471875488758,27.641206217095014,0.7770811716715494,0.0018255871254950762,25.067442343590596,0.7069863080978394,0.00511213019490242,27.643763106230534,0.7771546443303426,0.0018236790783703327,27.65110839196543,0.7772579590479533,0.00183770467992872,27.64675378201826,0.7772079110145569,0.0018389573087915778
00000097.png,0.01783512905240059,0.14545920491218567,0.027605798095464706,0.018996797502040863,27.516334757533265,0.7736160755157471,0.0018102321773767471,25.00031821507121,0.6993429660797119,0.005428621079772711,27.518487648811384,0.773667057355245,0.0018110220553353429,27.52237909055654,0.7737133304278055,0.0018282898236066103,27.52079244214203,0.7737145026524862,0.001825667917728424
00000098.png,0.01808761991560459,0.14406158030033112,0.02707044966518879,0.01881912723183632,27.504257324914462,0.776507298151652,0.0017603123560547829,25.084158279101366,0.7061330477396647,0.005192398559302092,27.507253387083157,0.776584247748057,0.0017591933719813824,27.510148639769664,0.7766316135724386,0.0017754067666828632,27.50917042501269,0.7766226530075073,0.0017736386507749557
00000099.png,0.03260299563407898,0.19443930685520172,0.027482736855745316,0.0,27.560141481577233,0.7822841008504232,0.001803511637263,25.060720698710043,0.715284506479899,0.005229780916124582,27.56146861911306,0.7823618253072103,0.0017997275572270155,27.56703848310442,0.7824214696884155,0.0018206675304099917,27.56703848310442,0.7824214696884155,0.0018206675304099917
